latitude,longitude,ratio,vegetationType
57.66748681,132.2293318,0.220512821,forest
69.29919912,113.6556329,0.220512821,forest
69.42300141,110.0141789,0.220512821,forest
71.7818796,108.9456655,0.220512821,forest
62.68437632,160.4184306,0.220512821,forest
56.61756793,118.9854051,0.220512821,forest
64.24809192,170.5697752,0.220512821,forest
55.21753495,113.8700828,0.220512821,forest
56.34744595,133.2333866,0.220512821,forest
70.36855031,91.38916766,0.220512821,forest
55.07557342,112.1149187,0.220512821,forest
69.85901894,107.1126049,0.220512821,forest
53.92331166,115.4876309,0.220512821,forest
69.59108719,136.0806136,0.220512821,forest
69.63296261,90.83222356,0.220512821,forest
68.16392537,137.4350847,0.220512821,forest
56.62811653,111.0591615,0.220512821,forest
65.6703033,147.786772,0.220512821,forest
57.07788801,123.507461,0.220512821,forest
60.1941418,152.6190052,0.220512821,forest
63.95498446,171.7611216,0.220512821,forest
70.86859302,119.6975402,0.220512821,forest
59.29019906,115.064327,0.220512821,forest
64.614567,164.6369123,0.220512821,forest
57.37377,115.3012213,0.220512821,forest
55.56475476,133.9638262,0.220512821,forest
68.50654998,141.0688882,0.220512821,forest
67.54663411,142.2013358,0.220512821,forest
55.66978638,117.4088779,0.220512821,forest
54.2052331,135.1641171,0.214285714,forest
51.31449338,134.5699719,0.214285714,forest
55.43697347,158.7810622,0.214285714,forest
52.04804366,133.7369571,0.214285714,forest
65.5209414,60.51761416,0.25245098,forest
64.87946812,139.9308004,0.25245098,forest
70.20078984,140.581704,0.25245098,forest
64.20863339,145.3932778,0.25245098,forest
67.81463529,148.3484244,0.25245098,forest
65.70660433,62.58663612,0.25245098,forest
56.2518264,112.3709914,0.244444444,forest
24.517,118.05,1.193285962,shrub
24.54805556,101.0280556,0.261,shrub
24.54805556,101.0280556,0.261246612,shrub
24.54805556,101.0280556,0.261,shrub
22.43333333,114.1166667,0.872645064,shrub
22.43333333,114.1166667,0.872645064,shrub
22.43333333,114.1166667,0.872645064,shrub
0.916666667,110.7166667,0.188759279,shrub
0.916666667,110.7166667,0.215756783,shrub
0.916666667,110.7166667,0.215455557,shrub
0.916666667,110.7166667,0.143414341,shrub
0.916666667,110.7166667,0.222983494,shrub
21.5,109.683,0.467378262,shrub
21.5,109.683,0.467378262,shrub
21.5,109.683,0.467378262,shrub
4.65,114.5167,1.042,shrub
23.16916667,112.5394444,0.467,shrub
23.16916667,112.5394444,0.467105263,shrub
23.16916667,112.5394444,0.467,shrub
19.48333333,110.7333333,0.613306551,shrub
19.48333333,110.7333333,0.768368618,shrub
19.48333333,110.7333333,0.613306551,shrub
19.48333333,110.7333333,0.768368618,shrub
19.48333333,110.7333333,0.613306551,shrub
19.48333333,110.7333333,0.768368618,shrub
8.95,-82.83333333,0.8,shrub
9.15,-79.85,0.23625,shrub
3.65,113.7,0.538461538,shrub
3.65,113.7,0.424309392,shrub
3.65,113.7,0.385837136,shrub
3.65,113.7,0.235343384,shrub
3.65,113.7,0.367396594,shrub
3.65,113.7,0.257763975,shrub
3.65,113.7,0.303088803,shrub
3.65,113.7,0.214876033,shrub
3.65,113.7,0.314070352,shrub
3.65,113.7,0.276397516,shrub
3.65,113.7,0.350282486,shrub
3.65,113.7,0.327342747,shrub
3.65,113.7,0.173722628,shrub
3.65,113.7,0.251266464,shrub
3.65,113.7,0.224489796,shrub
3.65,113.7,0.248717949,shrub
3.65,113.7,0.084763665,shrub
3.65,113.7,0.2034,shrub
4.233333333,114.0666667,0.308823529,shrub
4.233333333,114.0666667,0.203636364,shrub
4.233333333,114.0666667,0.245508982,shrub
4.233333333,114.0666667,0.151898734,shrub
4.233333333,114.0666667,0.290149254,shrub
4.233333333,114.0666667,0.280794702,shrub
4.233333333,114.0666667,0.330882353,shrub
4.233333333,114.0666667,0.293577982,shrub
4.233333333,114.0666667,0.556213018,shrub
4.233333333,114.0666667,0.12406015,shrub
4.233333333,114.0666667,0.178082192,shrub
4.233333333,114.0666667,0.12406015,shrub
4.233333333,114.0666667,0.12406015,shrub
4.233333333,114.0666667,0.152129817,shrub
4.233333333,114.0666667,0.333333333,shrub
4.233333333,114.0666667,0.253012048,shrub
4.233333333,114.0666667,0.169491525,shrub
4.233333333,114.0666667,0.191968658,shrub
4.233333333,114.0666667,0.186813187,shrub
4.233333333,114.0666667,0.187687688,shrub
4.233333333,114.0666667,0.289259735,shrub
4.233333333,114.0666667,0.3138833,shrub
4.233333333,114.0666667,0.158730159,shrub
4.233333333,114.0666667,0.176156584,shrub
4.233333333,114.0666667,0.193076923,shrub
4.233333333,114.0666667,0.186027284,shrub
4.233333333,114.0666667,0.275542259,shrub
4.233333333,114.0666667,0.163550988,shrub
4.233333333,114.0666667,0.215189873,shrub
4.233333333,114.0666667,0.280531898,shrub
4.233333333,114.0666667,0.205049519,shrub
-15,-62,0.381578947,shrub
-15,-62,0.349206349,shrub
-15,-62,0.180722892,shrub
-15,-62,0.174603175,shrub
-15,-62,0.387096774,shrub
-15,-62,0.232876712,shrub
-15,-62,0.366666667,shrub
-15,-62,0.263888889,shrub
-15,-62,0.461538462,shrub
-15,-62,0.2,shrub
-15,-62,0.27388535,shrub
-15,-62,0.379166667,shrub
-15,-62,0.239931448,shrub
-15,-62,0.221857923,shrub
-15,-62,0.199137311,shrub
-15,-62,0.333333333,shrub
-15,-62,0.107476636,shrub
-15,-62,0.354223433,shrub
-15,-62,0.165562914,shrub
-15,-62,0.25,shrub
-15,-62,0.484076433,shrub
-15,-62,0.295154185,shrub
-15,-62,0.080952381,shrub
-15,-62,0.119521912,shrub
-15,-62,0.281690141,shrub
-15,-62,0.172056921,shrub
-15,-62,0,shrub
-15,-62,0.258064516,shrub
-15,-62,0.288235294,shrub
-15,-62,0.264604811,shrub
-15,-62,0.325966851,shrub
-15,-62,0.172897196,shrub
-15,-62,0.936288089,shrub
-15,-62,0.737955347,shrub
-15,-62,0.767720829,shrub
-15,-62,0.595576619,shrub
-15,-62,0.716216216,shrub
-15,-62,0.873134328,shrub
-15,-62,0.582781457,shrub
-15,-62,1.274074074,shrub
-15,-62,1.526011561,shrub
-15,-62,0.665,shrub
-15,-62,0.934903047,shrub
-15,-62,0.370165746,shrub
-15,-62,0.572446556,shrub
-15,-62,0.352941176,shrub
-15,-62,0.277213353,shrub
-15,-62,0.28342246,shrub
-15,-62,0.465938638,shrub
-15,-62,0.363066202,shrub
-15,-62,0.47998366,shrub
-15,-62,0.314040115,shrub
-15,-62,0.364193746,shrub
-15,-62,0.501486888,shrub
-15,-62,0.47301092,shrub
-15,-62,0.530589544,shrub
-15,-62,0.397982063,shrub
-15,-62,0.29029029,shrub
-15,-62,0.301948052,shrub
-15,-62,0.611111111,shrub
-15,-62,0.528548124,shrub
-15,-62,0.232130219,shrub
-15,-62,0.643504532,shrub
-15,-62,0.224215247,shrub
-15,-62,0.231638418,shrub
-15,-62,0.314990512,shrub
-15,-62,0.275229358,shrub
-15,-62,0.370786517,shrub
-15,-62,0.158415842,shrub
-15,-62,0.179347826,shrub
-15,-62,0.266666667,shrub
-15,-62,0.244131455,shrub
-15,-62,0.281818182,shrub
-15,-62,0.635359116,shrub
-15,-62,1.373205742,shrub
-15,-62,0.511196911,shrub
-15,-62,0.424165824,shrub
-15,-62,1.037383178,shrub
-15,-62,2.318471338,shrub
-15,-62,1.642201835,shrub
-15,-62,1.205607477,shrub
-15,-62,1.038297872,shrub
-15,-62,0.493023256,shrub
-15,-62,0.524475524,shrub
-15,-62,0.715138361,shrub
-15,-62,0.739726027,shrub
-15,-62,0.988607595,shrub
-15,-62,0.299145299,shrub
-15,-62,0.508474576,shrub
-15,-62,0.266467066,shrub
-15,-62,0.472463768,shrub
-15,-62,0.565957447,shrub
-15,-62,0.27027027,shrub
-15,-62,0.2,shrub
-15,-62,0.215962441,shrub
-15,-62,0.330472103,shrub
-15,-62,0.269230769,shrub
-15,-62,0.206896552,shrub
-15,-62,0.262626263,shrub
-15,-62,0.197777778,shrub
-15,-62,0.286259542,shrub
-15,-62,0.230769231,shrub
-15,-62,0.388405797,shrub
-15,-62,0.671641791,shrub
-15,-62,0.691756272,shrub
-15,-62,0.307843137,shrub
-15,-62,0.412125863,shrub
-15,-62,0.652561247,shrub
-15,-62,0.51641791,shrub
-15,-62,0.589139344,shrub
-15,-62,0.382681564,shrub
-15,-62,0.436950147,shrub
-15,-62,0.252173913,shrub
-15,-62,0.280555556,shrub
-15,-62,0.290410959,shrub
-15,-62,0.191268191,shrub
-15,-62,0.190123457,shrub
-15,-62,0.301282051,shrub
-15,-62,0.236311239,shrub
-15,-62,0.232235702,shrub
-15,-62,0.2890625,shrub
-15,-62,0.124378109,shrub
-15,-62,0.294736842,shrub
-15,-62,0.376984127,shrub
-15,-62,0.293333333,shrub
-15,-62,0.253846154,shrub
-15,-62,0.313106796,shrub
-15,-62,0.289230769,shrub
-15,-62,0.32972973,shrub
-15,-62,0.343283582,shrub
-15,-62,0.335689046,shrub
-15,-62,0.343283582,shrub
-15,-62,0.376344086,shrub
-15,-62,0.429987608,shrub
-15,-62,0.846153846,shrub
-15,-62,0.331950207,shrub
-15,-62,0.402888087,shrub
-15,-62,0.444444444,shrub
-15,-62,0.286695279,shrub
-15,-62,0.339031339,shrub
-15,-62,0.232386961,shrub
-15,-62,0.508379888,shrub
-15,-62,0.372413793,shrub
-15,-62,0.694444444,shrub
-15,-62,0.414634146,shrub
-15,-62,0.671052632,shrub
-15,-62,0.645833333,shrub
-15,-62,0.468181818,shrub
-15,-62,0.616352201,shrub
-15,-62,0.85106383,shrub
-15,-62,1.354166667,shrub
-15,-62,0.549407115,shrub
-15,-62,1.068376068,shrub
-15,-62,0.619402985,shrub
-15,-62,0.972477064,shrub
-15,-62,1.045283019,shrub
-15,-62,0.983606557,shrub
-15,-62,0.92469546,shrub
-15,-62,2.061445783,shrub
-15,-62,1.459546926,shrub
-15,-62,0.819480519,shrub
-15,-62,0.355685131,shrub
-15,-62,0.21181888,shrub
-15,-62,0.242562929,shrub
-15,-62,0.208828523,shrub
-15,-62,0.201149425,shrub
-15,-62,0.461409396,shrub
-15,-62,0.260115607,shrub
-15,-62,0.212121212,shrub
-15,-62,0.293436293,shrub
-15,-62,0.237521515,shrub
-15,-62,0.697802198,shrub
-15,-62,0.996644295,shrub
-15,-62,0.564102564,shrub
-15,-62,0.892857143,shrub
-15,-62,1.353823088,shrub
-15,-62,1.088145897,shrub
-15,-62,1.043956044,shrub
-15,-62,0.75974026,shrub
-15,-62,0.844660194,shrub
-15,-62,0.805668016,shrub
-15,-62,0.519662921,shrub
-15,-62,0.467567568,shrub
-15,-62,0.511406844,shrub
-15,-62,0.524731183,shrub
-15,-62,0.367741935,shrub
-15,-62,0.111111111,shrub
-15,-62,0.123636364,shrub
-15,-62,0.248322148,shrub
-15,-62,0.297101449,shrub
-15,-62,0.221238938,shrub
-15,-62,0.344940152,shrub
-15,-62,0.212368728,shrub
-15,-62,0.240447344,shrub
-15,-62,0.379972565,shrub
-15,-62,0.254237288,shrub
-15,-62,0.40776699,shrub
-15,-62,0.390243902,shrub
-15,-62,0.289156627,shrub
-15,-62,0.378640777,shrub
-15,-62,0.357142857,shrub
-15,-62,0.383623469,shrub
-15,-62,0.612565445,shrub
-15,-62,0.374020157,shrub
-15,-62,0.307883817,shrub
-15,-62,0.325605901,shrub
-15,-62,0.516129032,shrub
-15,-62,0.308823529,shrub
-15,-62,0.261904762,shrub
-15,-62,0.35,shrub
-15,-62,0.280701754,shrub
-15,-62,0.252892562,shrub
-15,-62,0.321585903,shrub
-15,-62,0.487378641,shrub
-15,-62,0.458917836,shrub
-15,-62,0.510791367,shrub
-15,-62,0.554317549,shrub
-15,-62,0.890625,shrub
-15,-62,0.76635514,shrub
-15,-62,0.961904762,shrub
-15,-62,6.525510204,shrub
-15,-62,0.392914654,shrub
-15,-62,0.197238659,shrub
-15,-62,0.420650096,shrub
-15,-62,0.265060241,shrub
-15,-62,0.272925764,shrub
-15,-62,0.262295082,shrub
-15,-62,0.25203252,shrub
-15,-62,0.171171171,shrub
-15,-62,0.228915663,shrub
-15,-62,0.27,shrub
-15,-62,0.238372093,shrub
-15,-62,0.284923928,shrub
-15,-62,0.383498854,shrub
-15,-62,0.316425121,shrub
-15,-62,0.930232558,shrub
-15,-62,0.565533981,shrub
-15,-62,1.04,shrub
-15,-62,1.045743329,shrub
-15,-62,0.752873563,shrub
-15,-62,0.45410628,shrub
-15,-62,0.385281385,shrub
-15,-62,0.447058824,shrub
-15,-62,0.34137931,shrub
-15,-62,0.403631285,shrub
-15,-62,0.37037037,shrub
-15,-62,0.255813953,shrub
-15,-62,0.294117647,shrub
-15,-62,0.384615385,shrub
-15,-62,0.306122449,shrub
-15,-62,0.125326371,shrub
-15,-62,0.5,shrub
-15,-62,0.842105263,shrub
-15,-62,0.379746835,shrub
-15,-62,0.333333333,shrub
-15,-62,0.366666667,shrub
-15,-62,0.43902439,shrub
-15,-62,0.127272727,shrub
-15,-62,0.328571429,shrub
-15,-62,0.307692308,shrub
-15,-62,0.244660194,shrub
-15,-62,0.441176471,shrub
-15,-62,0.692307692,shrub
-15,-62,0.201702128,shrub
-15,-62,0.166351607,shrub
-15,-62,0.122335766,shrub
-15,-62,0.497777778,shrub
-15,-62,0.333333333,shrub
-15,-62,0.322580645,shrub
-15,-62,0.1992966,shrub
-15,-62,0.389558233,shrub
-15,-62,0.738095238,shrub
-15,-62,0.789297659,shrub
-15,-62,0.881481481,shrub
-15,-62,0.740566038,shrub
-15,-62,0.766071429,shrub
-15,-62,0.931034483,shrub
-15,-62,0.964939024,shrub
-15,-62,1.094214876,shrub
-15,-62,0.439189189,shrub
-15,-62,0.5,shrub
-15,-62,0.186464088,shrub
-15,-62,0.272613065,shrub
-15,-62,0.329341317,shrub
-15,-62,0.232142857,shrub
-15,-62,0.407809111,shrub
-15,-62,0.264367816,shrub
-15,-62,0.6,shrub
-15,-62,0.47979798,shrub
-15,-62,0.378917379,shrub
-15,-62,0.571923744,shrub
-15,-62,0.644995723,shrub
-15,-62,0.536702768,shrub
-15,-62,0.587320574,shrub
-15,-62,0.516629712,shrub
-15,-62,0.399859944,shrub
-15,-62,0.279768786,shrub
-15,-62,0.223931624,shrub
-15,-62,0.269749518,shrub
-15,-62,0.335866261,shrub
-15,-62,0.331034483,shrub
-15,-62,0.875719217,shrub
-15,-62,0.492753623,shrub
-15,-62,0.540389972,shrub
-15,-62,0.239420935,shrub
-15,-62,0.811965812,shrub
-15,-62,1.908898305,shrub
-15,-62,0.867391304,shrub
-15,-62,1.186046512,shrub
-15,-62,1.365482234,shrub
-15,-62,0.724209078,shrub
-15,-62,0.797118848,shrub
-15,-62,1.746174617,shrub
-15,-62,1.022132797,shrub
-15,-62,0.586919105,shrub
-15,-62,0.271028037,shrub
-15,-62,0.578512397,shrub
-15,-62,0.688046647,shrub
-15,-62,0.35,shrub
-15,-62,0.478927203,shrub
-15,-62,0.490384615,shrub
-15,-62,0.393203883,shrub
-15,-62,0.526315789,shrub
-15,-62,0.25,shrub
-15,-62,0.298850575,shrub
-15,-62,0.365853659,shrub
-15,-62,0.416666667,shrub
-15,-62,0.335078534,shrub
-15,-62,0.279411765,shrub
-15,-62,0.28,shrub
-15,-62,0.444444444,shrub
-15,-62,0.281385281,shrub
-15,-62,0.315217391,shrub
-15,-62,0.360759494,shrub
-15,-62,0.291777188,shrub
-15,-62,0.416184971,shrub
-15,-62,0.316326531,shrub
-16,-61,0.51183432,shrub
-16,-61,0.594713656,shrub
-16,-61,0.490740741,shrub
-16,-61,0.580645161,shrub
-16,-61,0.404157044,shrub
-16,-61,0.383561644,shrub
-16,-61,0.402654867,shrub
-16,-61,0.363095238,shrub
-16,-61,0.513636364,shrub
-16,-61,0.353159851,shrub
-16,-61,0.503748126,shrub
-16,-61,1.028301887,shrub
-16,-61,0.81871345,shrub
-16,-61,0.311111111,shrub
-16,-61,0.096,shrub
-16,-61,0.409090909,shrub
-16,-61,0.758754864,shrub
-16,-61,0.706161137,shrub
-16,-61,0.583916084,shrub
-16,-61,0.493333333,shrub
-16,-61,0.272972973,shrub
-16,-61,0.411764706,shrub
-16,-61,0.344660194,shrub
-16,-61,0.42,shrub
-16,-61,0.472340426,shrub
-16,-61,0.436692506,shrub
-16,-61,0.392405063,shrub
-16,-61,0.408045977,shrub
-16,-61,0.377088305,shrub
-16,-61,0.306122449,shrub
-16,-61,0.875757576,shrub
-16,-61,0.920679887,shrub
-16,-61,1.092511013,shrub
-16,-61,0.650943396,shrub
-16,-61,0.951428571,shrub
-16,-61,0.666666667,shrub
-16,-61,0.934883721,shrub
-16,-61,0.943262411,shrub
-16,-61,0.803333333,shrub
-16,-61,0.762697752,shrub
-16,-61,6.761627907,shrub
-16,-61,0.92733564,shrub
-16,-61,3.100806452,shrub
-16,-61,8.685393258,shrub
-16,-61,1.693548387,shrub
-16,-61,0.674876847,shrub
-16,-61,0.75,shrub
-16,-61,0.5,shrub
-16,-61,0.842105263,shrub
-16,-61,0.430656934,shrub
-16,-61,0.496323529,shrub
-16,-61,0.607142857,shrub
-16,-61,0.459459459,shrub
-16,-61,0.677777778,shrub
-16,-61,0.569767442,shrub
-16,-61,0.758064516,shrub
-16,-61,1.114942529,shrub
-16,-61,0.682170543,shrub
-16,-61,0.722772277,shrub
-16,-61,1.071428571,shrub
-16,-61,0.483870968,shrub
-16,-61,0.452380952,shrub
-16,-61,0.65,shrub
-16,-61,0.466666667,shrub
-16,-61,0.936170213,shrub
-16,-61,1.129824561,shrub
-16,-61,0.609690444,shrub
-16,-61,0.565632458,shrub
-16,-61,0.393048128,shrub
-16,-61,0.448351648,shrub
-16,-61,0.990654206,shrub
-16,-61,2.692307692,shrub
-16,-61,1.963963964,shrub
-16,-61,1.321052632,shrub
-16,-61,1.475177305,shrub
-16,-61,1.096491228,shrub
-16,-61,1.375,shrub
-16,-61,1.5625,shrub
-16,-61,1.120300752,shrub
-16,-61,0.888888889,shrub
-16,-61,0.484848485,shrub
-16,-61,0.308823529,shrub
-16,-61,1.219298246,shrub
-16,-61,0.539215686,shrub
-16,-61,0.559124088,shrub
-16,-61,0.577844311,shrub
-16,-61,0.393939394,shrub
-16,-61,0.460674157,shrub
-16,-61,0.412844037,shrub
-16,-61,0.393442623,shrub
-16,-61,0.807692308,shrub
-16,-61,0.628571429,shrub
-16,-61,0.714285714,shrub
-16,-61,0.637096774,shrub
-16,-61,0.724137931,shrub
-16,-61,0.94488189,shrub
-16,-61,0.913793103,shrub
-16,-61,0,shrub
-16,-61,0.803986711,shrub
-16,-61,0.714285714,shrub
-16,-61,0.851449275,shrub
-16,-61,2.576470588,shrub
-16,-61,1.290666667,shrub
-16,-61,1.649704142,shrub
-16,-61,1.037610619,shrub
-16,-61,1.176895307,shrub
-16,-61,1.6,shrub
-16,-61,0.959090909,shrub
-16,-61,1.172972973,shrub
-16,-61,1.015873016,shrub
-16,-61,0.428947368,shrub
-16,-61,0.619926199,shrub
-16,-61,0.486206897,shrub
-16,-61,0.294117647,shrub
-16,-61,0.388888889,shrub
-16,-61,0.483870968,shrub
-16,-61,0.477477477,shrub
-16,-61,0.184210526,shrub
-16,-61,0.737288136,shrub
-16,-61,0.322033898,shrub
-16,-61,1.473477407,shrub
-16,-61,1.109725686,shrub
-16,-61,1.319018405,shrub
-16,-61,1.014412417,shrub
-16,-61,0.999358151,shrub
-16,-61,1.801149425,shrub
-16,-61,1.412507517,shrub
-16,-61,1.328611898,shrub
-16,-61,1.188235294,shrub
-16,-61,1.343023256,shrub
-16,-61,0.108374384,shrub
-16,-61,0.308219178,shrub
-16,-61,3.565217391,shrub
-16,-61,0.322580645,shrub
-16,-61,0.154228856,shrub
-16,-61,0.337142857,shrub
-16,-61,0.348571429,shrub
-16,-61,0.299242424,shrub
-16,-61,0.365,shrub
-16,-61,0.472440945,shrub
-16,-61,1.367647059,shrub
-16,-61,2.123348018,shrub
-16,-61,4.592505855,shrub
-16,-61,2.12565445,shrub
-16,-61,0.699300699,shrub
-16,-61,1.032467532,shrub
-16,-61,0.703125,shrub
-16,-61,1.117647059,shrub
-16,-61,1.04601227,shrub
-16,-61,0.925925926,shrub
-16,-61,0.287769784,shrub
-16,-61,0.327014218,shrub
-16,-61,0.384615385,shrub
-16,-61,0.484927916,shrub
-16,-61,0.821428571,shrub
-16,-61,0.408759124,shrub
-16,-61,0.546052632,shrub
-16,-61,0.397727273,shrub
-16,-61,2.898550725,shrub
-16,-61,0.712765957,shrub
-16,-61,0.910714286,shrub
-16,-61,0.877237852,shrub
-16,-61,1.744386874,shrub
-16,-61,1.178498986,shrub
-16,-61,1.1,shrub
-16,-61,0.355555556,shrub
-16,-61,1.079796265,shrub
-16,-61,0.427966102,shrub
-16,-61,0.284883721,shrub
-16,-61,0.982078853,shrub
-16,-61,0.645695364,shrub
-16,-61,1.361188487,shrub
-16,-61,1.114114114,shrub
-16,-61,0.734693878,shrub
-16,-61,0.673684211,shrub
-16,-61,0.69874477,shrub
-16,-61,0.615384615,shrub
-16,-61,1.505813953,shrub
-16,-61,0.676767677,shrub
-16,-61,1.08984375,shrub
-16,-61,1.790322581,shrub
-16,-61,0.551724138,shrub
-16,-61,0.890909091,shrub
-16,-61,0.895238095,shrub
-16,-61,0.296296296,shrub
-16,-61,0.314285714,shrub
-16,-61,0.408045977,shrub
-16,-61,0.440594059,shrub
-16,-61,0.367924528,shrub
-16,-61,0.44,shrub
-16,-61,0.303167421,shrub
-16,-61,0.36875,shrub
-16,-61,0.311627907,shrub
-16,-61,0.5,shrub
-16,-61,2.111111111,shrub
-16,-61,1.438413361,shrub
-16,-61,1.484517304,shrub
-16,-61,0.645418327,shrub
-16,-61,0.843342037,shrub
-16,-61,1.136363636,shrub
-16,-61,0.873822976,shrub
-16,-61,0.576802508,shrub
-16,-61,1.477303989,shrub
-16,-61,1.05982906,shrub
-16,-61,1.231638418,shrub
-16,-61,1.047904192,shrub
-16,-61,1.443983402,shrub
-16,-61,0.380819367,shrub
-16,-61,0.177238806,shrub
-16,-61,0.152803225,shrub
-16,-61,0.612667479,shrub
-16,-61,0.231644261,shrub
-16,-61,0.479392625,shrub
-16,-61,0.422360248,shrub
-16,-61,0.286178862,shrub
-16,-61,0.823529412,shrub
-16,-61,0.147106544,shrub
-16,-61,0.700636943,shrub
-16,-61,1.37164751,shrub
-16,-61,1.566929134,shrub
-16,-61,1.434782609,shrub
-16,-61,0.715384615,shrub
-16,-61,0.941176471,shrub
-16,-61,1.993630573,shrub
-16,-61,1.620879121,shrub
-16,-61,1.142857143,shrub
-16,-61,0.37037037,shrub
-16,-61,0.579734219,shrub
-16,-61,0.645901639,shrub
-16,-61,0.740740741,shrub
-16,-61,0.442105263,shrub
-16,-61,0.93129771,shrub
-16,-61,0.278481013,shrub
-16,-61,0.368421053,shrub
-16,-61,0.29787234,shrub
-16,-61,0.333333333,shrub
-16,-61,0.505747126,shrub
-16,-61,0.357142857,shrub
-16,-61,0.4375,shrub
-16,-61,0.409090909,shrub
-16,-61,0.466666667,shrub
-16,-61,0.448979592,shrub
-16,-61,0.277027027,shrub
-16,-61,0.381443299,shrub
-16,-61,0.336734694,shrub
-16,-61,0.428571429,shrub
-16,-61,0.291262136,shrub
-16,-61,0.345588235,shrub
-16,-61,0.272727273,shrub
-16,-61,0.333333333,shrub
-16,-61,0.393939394,shrub
-16,-61,0.208955224,shrub
-16,-61,0.293617021,shrub
-16,-61,0.455882353,shrub
-16,-61,0.348214286,shrub
-16,-61,0.39869281,shrub
-16,-61,0.351190476,shrub
-16,-61,0.525469169,shrub
-16,-61,0.255230126,shrub
-16,-61,0.418367347,shrub
-16,-61,0.352727273,shrub
-16,-61,0.394495413,shrub
-16,-61,0.20047356,shrub
-16,-61,0.210325048,shrub
-16,-61,0.178633975,shrub
-16,-61,0.163750875,shrub
-16,-61,0.220689655,shrub
-16,-61,0.275943396,shrub
-16,-61,0.176806084,shrub
-16,-61,0.117759389,shrub
-16,-61,0.155512447,shrub
-16,-61,0.242574257,shrub
-16,-61,1.432432432,shrub
-16,-61,1.364768683,shrub
-16,-61,0.712962963,shrub
-16,-61,1.824975418,shrub
-16,-61,1.088652482,shrub
-16,-61,2.448598131,shrub
-16,-61,2.740932642,shrub
-16,-61,0.931330472,shrub
-16,-61,1.197707736,shrub
-16,-61,1.942307692,shrub
-16,-61,0.494736842,shrub
-16,-61,0.73015873,shrub
-16,-61,0.725092251,shrub
-16,-61,0.393162393,shrub
-16,-61,0.549132948,shrub
-16,-61,0.622222222,shrub
-16,-61,0.690721649,shrub
-16,-61,0.518828452,shrub
-16,-61,0.830065359,shrub
-16,-61,0.452173913,shrub
-16,-61,0.751655629,shrub
-16,-61,1.389162562,shrub
-16,-61,1.951807229,shrub
-16,-61,2.046875,shrub
-16,-61,1.193877551,shrub
-16,-61,1.342592593,shrub
-16,-61,0.943661972,shrub
-16,-61,1.504539559,shrub
-16,-61,1.305936073,shrub
-16,-61,1.132723112,shrub
-16,-61,0.972027972,shrub
-16,-61,0.795631825,shrub
-16,-61,0.963973799,shrub
-16,-61,0.594674556,shrub
-16,-61,0.908177905,shrub
-16,-61,1.122661123,shrub
-16,-61,0.918429003,shrub
-16,-61,1.210191083,shrub
-16,-61,0.663461538,shrub
-16,-61,1.452380952,shrub
29.5,79.33333,0.1396,shrub
29.5,79.33333,0.5714,shrub
19.433333,-97.116667,0.3333333,shrub
19.433333,-97.116667,0.5,shrub
-19.279361,-43.591056,0.47,shrub
-19.279361,-43.591056,0.5479,shrub
-19.279361,-43.591056,0.3097,shrub
-19.279361,-43.591056,0.49836,shrub
-1.166666667,38.38333333,1.818181818,shrub
-1.166666667,38.38333333,0.558659218,shrub
-1.166666667,38.38333333,0.641025641,shrub
14.75,-16.85,1.25,shrub
14.75,-16.85,1.38,shrub
14.7,-16,4.578005115,shrub
14.7,-16,4.743523316,shrub
14.7,-16,4.697265625,shrub
14.7,-16,3.536474164,shrub
14.7,-16,4.257575758,shrub
14.7,-16,5.219435737,shrub
14.7,-16,10.34210526,shrub
14.7,-16,10.12737127,shrub
14.7,-16,4.578,shrub
14.7,-16,4.7435,shrub
14.7,-16,4.6973,shrub
14.7,-16,3.536,shrub
14.7,-16,5.2194,shrub
14.7,-16,10.34,shrub
14.7,-16,10.1274,shrub
56.36954495,42.15040726,0.268382353,shrub
48.12292529,131.4380218,2.008403361,shrub
55.2621213,21.40370739,0.268382353,shrub
46.883333,19.383333,1.078,shrub
46.883333,19.38333,1.078,shrub
45.98585499,134.580837,0.268382353,shrub
54.9219656,55.92488073,0.268382353,shrub
49.63247499,130.8263173,0.268382353,shrub
53.33251146,55.96940378,0.268382353,shrub
38.68333333,112,0.505,shrub
38.68333333,112,0.505,shrub
56.26033392,54.16151474,0.268382353,shrub
50.97781051,129.1064932,0.268382353,shrub
46.68380944,135.0384506,0.268382353,shrub
52.3261744,42.40683802,0.268382353,shrub
46.82494301,134.0726906,2.008403361,shrub
55.17440008,21.62640917,0.268382353,shrub
46.60050801,134.3100536,2.008403361,shrub
53.05,-3.466667,0.88548,shrub
53.05,-3.46667,0.88548,shrub
52.9117662,126.5978429,2.008403361,shrub
55.87542351,42.23815782,0.268382353,shrub
48.36162582,132.1545331,2.008403361,shrub
56.29297995,70.01945125,3.685185185,shrub
-41.116667,173.75,1.2973,shrub
52.4,5.916667,1.2725,shrub
52.4,5.916667,1.2725,shrub
52.92763766,33.95920967,0.268382353,shrub
36.77638889,109.2416667,0.907692308,shrub
36.77638889,109.2416667,0.612314709,shrub
36.77638889,109.2416667,0.661686233,shrub
36.77638889,109.2416667,2.124223602,shrub
36.77638889,109.2416667,2.462099125,shrub
54.834606,42.95617907,0.268382353,shrub
51.68333333,-1.9,0.90952381,shrub
51.68333333,-1.9,1.201117318,shrub
